x,y_obs,weight,y_calc,y_bkg,Q,phase 1,phase 2
44.8883,108,0.00925926,99.508,78.9384,3.11433,,
44.9025,104,0.00961538,99.1716,78.9225,3.11526,,
44.9167,98,0.0102041,98.8449,78.9065,3.11619,,
44.9308,106,0.00943396,98.5275,78.8905,3.11713,,
44.945,86,0.0116279,98.2192,78.8746,3.11806,,
44.9592,99,0.010101,97.9195,78.8586,3.11899,,
44.9734,90,0.0111111,97.6284,78.8426,3.11992,,
44.9875,95,0.0105263,97.3454,78.8266,3.12086,,
45.0017,79,0.0126582,97.0705,78.8106,3.12179,,
45.0159,90,0.0111111,96.8033,78.7947,3.12272,,
45.03,71,0.0140845,96.5436,78.7787,3.12365,,
45.0442,98,0.0102041,96.2912,78.7627,3.12458,,
45.0584,90,0.0111111,96.046,78.7467,3.12551,,
45.0725,98,0.0102041,95.8077,78.7307,3.12645,,
45.0867,100,0.01,95.5762,78.7147,3.12738,,
45.1009,110,0.00909091,95.3513,78.6987,3.12831,,
45.115,96,0.0104167,95.1328,78.6826,3.12924,,
45.1292,102,0.00980392,94.9207,78.6666,3.13017,,
45.1434,104,0.00961538,94.7147,78.6506,3.1311,,
45.1576,102,0.00980392,94.5148,78.6346,3.13204,,
45.1717,99,0.010101,94.3209,78.6186,3.13297,,
45.1859,95,0.0105263,94.1327,78.6025,3.1339,,
45.2001,101,0.00990099,93.9503,78.5865,3.13483,,
45.2142,88,0.0113636,93.7736,78.5705,3.13576,,
45.2284,95,0.0105263,93.6023,78.5544,3.13669,,
45.2426,98,0.0102041,93.4366,78.5384,3.13762,,
45.2567,95,0.0105263,93.2764,78.5224,3.13855,,
45.2709,99,0.010101,93.1215,78.5063,3.13948,,
45.2851,101,0.00990099,92.9719,78.4903,3.14042,,
45.2993,93,0.0107527,92.8277,78.4742,3.14135,,
45.3134,95,0.0105263,92.6888,78.4581,3.14228,,
45.3276,110,0.00909091,92.5551,78.4421,3.14321,,
45.3418,96,0.0104167,92.4268,78.426,3.14414,,
45.3559,99,0.010101,92.3037,78.41,3.14507,,
45.3701,96,0.0104167,92.1859,78.3939,3.146,,
45.3843,91,0.010989,92.0735,78.3778,3.14693,,
45.3984,93,0.0107527,91.9666,78.3617,3.14786,,
45.4126,92,0.0108696,91.8651,78.3457,3.14879,,
45.4268,97,0.0103093,91.7692,78.3296,3.14972,,
45.441,102,0.00980392,91.679,78.3135,3.15065,,
45.4551,83,0.0120482,91.5945,78.2974,3.15158,,
45.4693,111,0.00900901,91.5161,78.2813,3.15251,,
45.4835,83,0.0120482,91.4437,78.2652,3.15344,,
45.4976,85,0.0117647,91.3777,78.2491,3.15437,,
45.5118,96,0.0104167,91.3183,78.233,3.15531,,
45.526,83,0.0120482,91.0429,78.2169,3.15624,,
45.5401,91,0.010989,90.9979,78.2008,3.15717,,
45.5543,89,0.011236,90.9605,78.1847,3.1581,,
45.5685,98,0.0102041,90.9309,78.1686,3.15903,,
45.5827,92,0.0108696,90.9095,78.1525,3.15996,,
45.5968,99,0.010101,90.897,78.1363,3.16089,,
45.611,97,0.0103093,90.7824,78.1202,3.16182,,
45.6252,101,0.00990099,90.7895,78.1041,3.16275,,
45.6393,97,0.0103093,90.8075,78.0879,3.16367,,
45.6535,80,0.0125,90.8371,78.0718,3.1646,,
45.6677,86,0.0116279,90.8792,78.0557,3.16553,,
45.6818,114,0.00877193,90.9352,78.0395,3.16646,,
45.696,109,0.00917431,91.0061,78.0234,3.16739,,
45.7102,89,0.011236,91.0936,78.0072,3.16832,,
45.7244,91,0.010989,91.1994,77.9911,3.16925,,
45.7385,82,0.0121951,91.3254,77.9749,3.17018,,
45.7527,83,0.0120482,91.4741,77.9588,3.17111,,
45.7669,91,0.010989,91.6482,77.9426,3.17204,,
45.781,102,0.00980392,91.8509,77.9265,3.17297,,
45.7952,93,0.0107527,92.0862,77.9103,3.1739,,
45.8094,98,0.0102041,92.3585,77.8941,3.17483,,
45.8235,91,0.010989,92.6733,77.8779,3.17576,,
45.8377,87,0.0114943,93.0372,77.8618,3.17669,,
45.8519,100,0.01,93.4581,77.8456,3.17762,,
45.8661,90,0.0111111,93.9457,77.8294,3.17854,,
45.8802,109,0.00917431,94.5117,77.8132,3.17947,,
45.8944,93,0.0107527,95.1709,77.797,3.1804,,
45.9086,126,0.00793651,95.9413,77.7808,3.18133,,
45.9227,108,0.00925926,96.8456,77.7646,3.18226,,
45.9369,110,0.00909091,97.9123,77.7484,3.18319,,
45.9511,113,0.00884956,99.1776,77.7322,3.18412,,
45.9652,87,0.0114943,100.688,77.716,3.18505,,
45.9794,105,0.00952381,102.501,77.6998,3.18598,,
45.9936,103,0.00970874,104.694,77.6836,3.1869,,
46.0078,115,0.00869565,107.361,77.6674,3.18783,,
46.0219,103,0.00970874,110.622,77.6512,3.18876,,
46.0361,107,0.00934579,114.624,77.635,3.18969,,
46.0503,100,0.01,119.528,77.6187,3.19062,,
46.0644,140,0.00714286,125.488,77.6025,3.19155,,
46.0786,115,0.00869565,132.584,77.5863,3.19247,,
46.0928,124,0.00806452,140.686,77.57,3.1934,,
46.1069,134,0.00746269,149.253,77.5538,3.19433,,
46.1211,148,0.00675676,157.171,77.5376,3.19526,,
46.1353,156,0.00641026,162.895,77.5213,3.19619,,
46.1495,154,0.00649351,165.15,77.5051,3.19711,,
46.1636,156,0.00641026,163.803,77.4888,3.19804,,
46.1778,160,0.00625,160.01,77.4726,3.19897,,
46.192,155,0.00645161,155.442,77.4563,3.1999,,
46.2061,149,0.00671141,151.407,77.44,3.20083,,
46.2203,146,0.00684932,148.471,77.4238,3.20175,,
46.2345,120,0.00833333,146.459,77.4075,3.20268,,
46.2486,138,0.00724638,144.644,77.3912,3.20361,,
46.2628,122,0.00819672,142.11,77.375,3.20454,,
46.277,140,0.00714286,138.277,77.3587,3.20546,,
46.2912,151,0.00662252,133.249,77.3424,3.20639,,
46.3053,125,0.008,127.644,77.3261,3.20732,,
46.3195,116,0.00862069,122.137,77.3098,3.20825,,
46.3337,121,0.00826446,117.165,77.2935,3.20917,,
46.3478,87,0.0114943,112.904,77.2773,3.2101,,
46.362,111,0.00900901,109.354,77.261,3.21103,,
46.3762,100,0.01,106.439,77.2447,3.21196,,
46.3903,105,0.00952381,104.056,77.2284,3.21288,,
46.4045,101,0.00990099,102.111,77.2121,3.21381,,
46.4187,100,0.01,100.519,77.1957,3.21474,,
46.4329,96,0.0104167,99.2143,77.1794,3.21567,,
46.447,86,0.0116279,98.1422,77.1631,3.21659,,
46.4612,79,0.0126582,97.2608,77.1468,3.21752,,
46.4754,83,0.0120482,96.5372,77.1305,3.21845,,
46.4895,117,0.00854701,95.9455,77.1141,3.21937,,
46.5037,109,0.00917431,95.4654,77.0978,3.2203,,
46.5179,87,0.0114943,95.0808,77.0815,3.22123,,
46.532,85,0.0117647,94.7793,77.0651,3.22215,,
46.5462,93,0.0107527,94.5507,77.0488,3.22308,,
46.5604,97,0.0103093,94.3873,77.0325,3.22401,,
46.5746,96,0.0104167,94.283,77.0161,3.22493,,
46.5887,92,0.0108696,94.2328,76.9998,3.22586,,
46.6029,86,0.0116279,94.2332,76.9834,3.22679,,
46.6171,89,0.011236,94.2814,76.9671,3.22771,,
46.6312,103,0.00970874,94.3757,76.9507,3.22864,,
46.6454,77,0.012987,94.5149,76.9343,3.22956,,
46.6596,91,0.010989,94.6984,76.918,3.23049,,
46.6737,103,0.00970874,94.9263,76.9016,3.23142,,
46.6879,87,0.0114943,95.1993,76.8852,3.23234,,
46.7021,83,0.0120482,95.5185,76.8689,3.23327,,
46.7163,92,0.0108696,95.8857,76.8525,3.2342,,
46.7304,89,0.011236,96.3031,76.8361,3.23512,,
46.7446,90,0.0111111,96.7736,76.8197,3.23605,,
46.7588,85,0.0117647,97.3006,76.8033,3.23697,,
46.7729,92,0.0108696,97.8883,76.787,3.2379,,
46.7871,94,0.0106383,98.5416,76.7706,3.23883,,
46.8013,79,0.0126582,99.2664,76.7542,3.23975,,
46.8154,97,0.0103093,100.069,76.7378,3.24068,,
46.8296,94,0.0106383,100.958,76.7214,3.2416,,
46.8438,101,0.00990099,101.963,76.705,3.24253,,
46.858,84,0.0119048,103.053,76.6885,3.24345,,
46.8721,97,0.0103093,104.261,76.6721,3.24438,,
46.8863,79,0.0126582,105.601,76.6557,3.2453,,
46.9005,84,0.0119048,107.091,76.6393,3.24623,,
46.9146,91,0.010989,108.751,76.6229,3.24716,,
46.9288,98,0.0102041,110.604,76.6064,3.24808,,
46.943,103,0.00970874,112.678,76.59,3.24901,,
46.9571,88,0.0113636,115.007,76.5736,3.24993,,
46.9713,85,0.0117647,117.632,76.5571,3.25086,,
46.9855,91,0.010989,120.611,76.5407,3.25178,,
46.9997,98,0.0102041,123.981,76.5243,3.25271,,
47.0138,117,0.00854701,127.825,76.5078,3.25363,,
47.028,94,0.0106383,132.23,76.4914,3.25456,,
47.0422,117,0.00854701,137.306,76.4749,3.25548,,
47.0563,113,0.00884956,143.188,76.4585,3.25641,,
47.0705,106,0.00943396,150.045,76.442,3.25733,,
47.0847,117,0.00854701,158.092,76.4255,3.25826,,
47.0988,125,0.008,167.598,76.4091,3.25918,,
47.113,132,0.00757576,178.91,76.3926,3.26011,,
47.1272,128,0.0078125,192.466,76.3761,3.26103,,
47.1414,141,0.0070922,208.826,76.3597,3.26195,,
47.1555,172,0.00581395,228.692,76.3432,3.26288,,
47.1697,191,0.0052356,252.925,76.3267,3.2638,,
47.1839,213,0.00469484,282.525,76.3102,3.26473,,
47.198,241,0.00414938,318.53,76.2937,3.26565,,
47.2122,246,0.00406504,361.727,76.2772,3.26658,,
47.2264,317,0.00315457,412.027,76.2607,3.2675,,
47.2405,358,0.0027933,467.391,76.2442,3.26843,,
47.2547,532,0.0018797,522.546,76.2277,3.26935,,
47.2689,760,0.00131579,568.677,76.2112,3.27027,,
47.2831,966,0.0010352,595.999,76.1947,3.2712,,
47.2972,924,0.00108225,599.241,76.1782,3.27212,,
47.3114,651,0.0015361,581.61,76.1617,3.27305,,
47.3256,512,0.00195312,552.735,76.1452,3.27397,,
47.3397,354,0.00282486,522.859,76.1287,3.27489,,
47.3539,330,0.0030303,498.587,76.1121,3.27582,,
47.3681,307,0.00325733,481.738,76.0956,3.27674,,
47.3822,365,0.00273973,469.873,76.0791,3.27766,,
47.3964,464,0.00215517,457.666,76.0626,3.27859,,
47.4106,526,0.00190114,439.449,76.046,3.27951,,
47.4248,506,0.00197628,412.449,76.0295,3.28044,,
47.4389,342,0.00292398,378.244,76.0129,3.28136,,
47.4531,249,0.00401606,341.092,75.9964,3.28228,,
47.4673,179,0.00558659,305.11,75.9798,3.28321,,
47.4814,147,0.00680272,272.816,75.9633,3.28413,,
47.4956,137,0.00729927,245.099,75.9467,3.28505,,
47.5098,105,0.00952381,221.874,75.9302,3.28598,,
47.5239,128,0.0078125,202.612,75.9136,3.2869,,
47.5381,100,0.01,186.671,75.897,3.28782,,
47.5523,99,0.010101,173.443,75.8805,3.28875,,
47.5665,90,0.0111111,162.408,75.8639,3.28967,,
47.5806,115,0.00869565,153.141,75.8473,3.29059,,
47.5948,90,0.0111111,145.304,75.8308,3.29151,,
47.609,104,0.00961538,138.627,75.8142,3.29244,,
47.6231,91,0.010989,132.898,75.7976,3.29336,,
47.6373,75,0.0133333,127.949,75.781,3.29428,,
47.6515,84,0.0119048,123.647,75.7644,3.29521,,
47.6656,95,0.0105263,119.884,75.7478,3.29613,,
47.6798,96,0.0104167,116.573,75.7312,3.29705,,
47.694,99,0.010101,113.646,75.7146,3.29797,,
47.7082,83,0.0120482,111.045,75.698,3.2989,,
47.7223,88,0.0113636,108.723,75.6814,3.29982,,
47.7365,79,0.0126582,106.641,75.6648,3.30074,,
47.7507,102,0.00980392,104.767,75.6482,3.30166,,
47.7648,91,0.010989,103.074,75.6316,3.30259,,
47.779,96,0.0104167,101.539,75.6149,3.30351,,
47.7932,91,0.010989,100.142,75.5983,3.30443,,
47.8073,86,0.0116279,98.867,75.5817,3.30535,,
47.8215,70,0.0142857,97.7003,75.5651,3.30628,,
47.8357,71,0.0140845,96.6294,75.5484,3.3072,,
47.8499,85,0.0117647,95.644,75.5318,3.30812,,
47.864,83,0.0120482,94.7349,75.5151,3.30904,,
47.8782,87,0.0114943,93.8944,75.4985,3.30996,,
47.8924,85,0.0117647,93.1154,75.4819,3.31089,,
47.9065,62,0.016129,92.3919,75.4652,3.31181,,
47.9207,76,0.0131579,91.7187,75.4486,3.31273,,
47.9349,64,0.015625,91.091,75.4319,3.31365,,
47.949,89,0.011236,90.5047,75.4152,3.31457,,
47.9632,90,0.0111111,89.9561,75.3986,3.31549,,
47.9774,91,0.010989,89.4419,75.3819,3.31642,,
47.9916,88,0.0113636,88.9592,75.3652,3.31734,,
48.0057,86,0.0116279,88.5054,75.3486,3.31826,,
48.0199,87,0.0114943,88.078,75.3319,3.31918,,
48.0341,79,0.0126582,87.971,75.3152,3.3201,,
48.0482,82,0.0121951,87.5914,75.2985,3.32102,,
48.0624,72,0.0138889,87.2326,75.2818,3.32194,,
48.0766,69,0.0144928,86.893,75.2652,3.32287,,
48.0907,87,0.0114943,86.5711,75.2485,3.32379,,
48.1049,79,0.0126582,86.2658,75.2318,3.32471,,
48.1191,92,0.0108696,85.9758,75.2151,3.32563,,
48.1333,70,0.0142857,85.7001,75.1984,3.32655,,
48.1474,80,0.0125,85.4376,75.1817,3.32747,,
48.1616,74,0.0135135,85.1876,75.165,3.32839,,
48.1758,81,0.0123457,84.9491,75.1482,3.32931,,
48.1899,67,0.0149254,84.8695,75.1315,3.33023,,
48.2041,69,0.0144928,84.6524,75.1148,3.33115,,
48.2183,72,0.0138889,84.4449,75.0981,3.33208,,
48.2325,71,0.0140845,84.2463,75.0814,3.333,,
48.2466,60,0.0166667,84.0561,75.0646,3.33392,,
48.2608,84,0.0119048,83.8738,75.0479,3.33484,,
48.275,83,0.0120482,83.699,75.0312,3.33576,,
48.2891,78,0.0128205,83.5311,75.0144,3.33668,,
48.3033,70,0.0142857,83.3699,74.9977,3.3376,,
48.3175,96,0.0104167,83.2149,74.9809,3.33852,,
48.3316,76,0.0131579,83.0658,74.9642,3.33944,,
48.3458,78,0.0128205,82.9222,74.9474,3.34036,,
48.36,73,0.0136986,82.784,74.9307,3.34128,,
48.3742,85,0.0117647,82.6507,74.9139,3.3422,,
48.3883,75,0.0133333,82.5223,74.8972,3.34312,,
48.4025,77,0.012987,82.3983,74.8804,3.34404,,
48.4167,70,0.0142857,82.2786,74.8636,3.34496,,
48.4308,84,0.0119048,82.163,74.8469,3.34588,,
48.445,89,0.011236,82.0513,74.8301,3.3468,,
48.4592,78,0.0128205,81.9433,74.8133,3.34772,,
48.4733,68,0.0147059,81.8388,74.7965,3.34864,,
48.4875,81,0.0123457,81.7376,74.7798,3.34956,,
48.5017,80,0.0125,81.6397,74.763,3.35048,,
48.5159,82,0.0121951,81.5448,74.7462,3.3514,,
48.53,78,0.0128205,81.3663,74.7294,3.35232,,
48.5442,95,0.0105263,81.2773,74.7126,3.35324,,
48.5584,82,0.0121951,81.1911,74.6958,3.35416,,
48.5725,75,0.0133333,81.1074,74.679,3.35508,,
48.5867,72,0.0138889,81.0262,74.6622,3.356,,
48.6009,88,0.0113636,80.9473,74.6454,3.35692,,
48.615,88,0.0113636,80.8707,74.6286,3.35784,,
48.6292,73,0.0136986,80.7531,74.6118,3.35875,,
48.6434,79,0.0126582,80.6808,74.5949,3.35967,,
48.6576,75,0.0133333,80.6106,74.5781,3.36059,,
48.6717,68,0.0147059,80.5424,74.5613,3.36151,,
48.6859,86,0.0116279,80.476,74.5445,3.36243,,
48.7001,79,0.0126582,80.4113,74.5276,3.36335,,
48.7142,71,0.0140845,80.3485,74.5108,3.36427,,
48.7284,95,0.0105263,80.2872,74.494,3.36519,,
48.7426,73,0.0136986,80.2276,74.4771,3.36611,,
48.7567,74,0.0135135,80.1696,74.4603,3.36703,,
48.7709,72,0.0138889,80.113,74.4434,3.36794,,
48.7851,84,0.0119048,80.0579,74.4266,3.36886,,
48.7993,79,0.0126582,80.0042,74.4097,3.36978,,
48.8134,71,0.0140845,79.9518,74.3929,3.3707,,
48.8276,91,0.010989,79.9008,74.376,3.37162,,
48.8418,57,0.0175439,79.8511,74.3591,3.37254,,
48.8559,89,0.011236,79.8025,74.3423,3.37346,,
48.8701,87,0.0114943,79.7552,74.3254,3.37437,,
48.8843,90,0.0111111,79.7091,74.3085,3.37529,,
48.8984,77,0.012987,79.6641,74.2917,3.37621,,
48.9126,90,0.0111111,79.6201,74.2748,3.37713,,
48.9268,70,0.0142857,79.5773,74.2579,3.37805,,
48.941,65,0.0153846,79.5355,74.241,3.37897,,
48.9551,77,0.012987,79.4947,74.2241,3.37988,,
48.9693,89,0.011236,79.4549,74.2072,3.3808,,
48.9835,77,0.012987,79.416,74.1903,3.38172,,
48.9976,83,0.0120482,79.3781,74.1734,3.38264,,
49.0118,74,0.0135135,79.3411,74.1565,3.38355,,
49.026,83,0.0120482,79.305,74.1396,3.38447,,
49.0401,69,0.0144928,79.2698,74.1227,3.38539,,
49.0543,88,0.0113636,79.2355,74.1058,3.38631,,
49.0685,72,0.0138889,79.2019,74.0889,3.38723,,
49.0827,74,0.0135135,79.1692,74.072,3.38814,,
49.0968,66,0.0151515,79.1373,74.055,3.38906,,
49.111,94,0.0106383,79.1062,74.0381,3.38998,,
49.1252,69,0.0144928,79.0758,74.0212,3.3909,,
49.1393,74,0.0135135,79.0462,74.0042,3.39181,,
49.1535,86,0.0116279,79.0174,73.9873,3.39273,,
49.1677,67,0.0149254,78.9893,73.9704,3.39365,,
49.1818,80,0.0125,78.9618,73.9534,3.39457,,
49.196,76,0.0131579,78.9351,73.9365,3.39548,,
49.2102,64,0.015625,78.9091,73.9195,3.3964,,
49.2244,75,0.0133333,78.8838,73.9026,3.39732,,
49.2385,87,0.0114943,78.8591,73.8856,3.39823,,
49.2527,78,0.0128205,78.8351,73.8687,3.39915,,
49.2669,78,0.0128205,78.8118,73.8517,3.40007,,
49.281,74,0.0135135,78.7891,73.8348,3.40098,,
49.2952,78,0.0128205,78.7671,73.8178,3.4019,,
49.3094,73,0.0136986,78.7456,73.8008,3.40282,,
49.3235,70,0.0142857,78.7385,73.7838,3.40373,,
49.3377,87,0.0114943,78.7183,73.7669,3.40465,,
49.3519,75,0.0133333,78.6988,73.7499,3.40557,,
49.3661,70,0.0142857,78.6798,73.7329,3.40648,,
49.3802,68,0.0147059,78.6615,73.7159,3.4074,,
49.3944,91,0.010989,78.6506,73.6989,3.40832,,
49.4086,66,0.0151515,78.6335,73.6819,3.40923,,
49.4227,75,0.0133333,78.617,73.6649,3.41015,,
49.4369,66,0.0151515,78.601,73.6479,3.41107,,
49.4511,77,0.012987,78.5856,73.6309,3.41198,,
49.4652,66,0.0151515,78.5708,73.6139,3.4129,,
49.4794,74,0.0135135,78.5565,73.5969,3.41382,,
49.4936,65,0.0153846,78.5497,73.5799,3.41473,,
49.5078,83,0.0120482,78.5366,73.5629,3.41565,,
49.5219,78,0.0128205,78.5241,73.5459,3.41656,,
49.5361,84,0.0119048,78.5122,73.5288,3.41748,,
49.5503,76,0.0131579,78.5008,73.5118,3.4184,,
49.5644,77,0.012987,78.4934,73.4948,3.41931,,
49.5786,75,0.0133333,78.4832,73.4777,3.42023,,
49.5928,72,0.0138889,78.4735,73.4607,3.42114,,
49.6069,75,0.0133333,78.4644,73.4437,3.42206,,
49.6211,66,0.0151515,78.4558,73.4266,3.42297,,
49.6353,78,0.0128205,78.4478,73.4096,3.42389,,
49.6495,73,0.0136986,78.4404,73.3925,3.42481,,
49.6636,78,0.0128205,78.4336,73.3755,3.42572,,
49.6778,76,0.0131579,78.4273,73.3584,3.42664,,
49.692,71,0.0140845,78.4216,73.3414,3.42755,,
49.7061,75,0.0133333,78.4165,73.3243,3.42847,,
49.7203,79,0.0126582,78.4119,73.3072,3.42938,,
49.7345,75,0.0133333,78.4079,73.2902,3.4303,,
49.7486,77,0.012987,78.4046,73.2731,3.43121,,
49.7628,83,0.0120482,78.4018,73.256,3.43213,,
49.777,74,0.0135135,78.3996,73.239,3.43304,,
49.7912,80,0.0125,78.3979,73.2219,3.43396,,
49.8053,74,0.0135135,78.3969,73.2048,3.43487,,
49.8195,81,0.0123457,78.3965,73.1877,3.43579,,
49.8337,74,0.0135135,78.3967,73.1706,3.4367,,
49.8478,82,0.0121951,78.3976,73.1535,3.43762,,
49.862,80,0.0125,78.399,73.1364,3.43853,,
49.8762,97,0.0103093,78.4011,73.1193,3.43945,,
49.8903,68,0.0147059,78.4038,73.1022,3.44036,,
49.9045,69,0.0144928,78.4071,73.0851,3.44128,,
49.9187,69,0.0144928,78.4111,73.068,3.44219,,
49.9329,70,0.0142857,78.4158,73.0509,3.4431,,
49.947,73,0.0136986,78.4211,73.0338,3.44402,,
49.9612,73,0.0136986,78.4271,73.0166,3.44493,,
49.9754,74,0.0135135,78.4338,72.9995,3.44585,,
49.9895,67,0.0149254,78.447,72.9824,3.44676,,
50.0037,76,0.0131579,78.4551,72.9653,3.44768,,
50.0179,79,0.0126582,78.4639,72.9481,3.44859,,
50.032,71,0.0140845,78.4734,72.931,3.4495,,
50.0462,69,0.0144928,78.4836,72.9139,3.45042,,
50.0604,75,0.0133333,78.4946,72.8967,3.45133,,
50.0746,86,0.0116279,78.5063,72.8796,3.45225,,
50.0887,83,0.0120482,78.5188,72.8624,3.45316,,
50.1029,83,0.0120482,78.5321,72.8453,3.45407,,
50.1171,78,0.0128205,78.5462,72.8281,3.45499,,
50.1312,93,0.0107527,78.5611,72.811,3.4559,,
50.1454,73,0.0136986,78.5767,72.7938,3.45682,,
50.1596,74,0.0135135,78.5962,72.7766,3.45773,,
50.1737,74,0.0135135,78.6136,72.7595,3.45864,,
50.1879,63,0.015873,78.6318,72.7423,3.45956,,
50.2021,70,0.0142857,78.6907,72.7251,3.46047,,
50.2163,64,0.015625,78.7108,72.7079,3.46138,,
50.2304,69,0.0144928,78.7318,72.6907,3.4623,,
50.2446,83,0.0120482,78.7538,72.6736,3.46321,,
50.2588,70,0.0142857,78.7766,72.6564,3.46412,,
50.2729,73,0.0136986,78.8005,72.6392,3.46504,,
50.2871,79,0.0126582,78.8253,72.622,3.46595,,
50.3013,75,0.0133333,78.8512,72.6048,3.46686,,
50.3154,75,0.0133333,78.8781,72.5876,3.46778,,
50.3296,82,0.0121951,78.906,72.5704,3.46869,,
50.3438,74,0.0135135,78.935,72.5532,3.4696,,
50.3579,63,0.015873,78.9651,72.536,3.47051,,
50.3721,78,0.0128205,78.9963,72.5188,3.47143,,
50.3863,80,0.0125,79.0486,72.5015,3.47234,,
50.4004,69,0.0144928,79.0822,72.4843,3.47325,,
50.4146,56,0.0178571,79.117,72.4671,3.47416,,
50.4288,85,0.0117647,79.153,72.4499,3.47508,,
50.443,80,0.0125,79.1903,72.4326,3.47599,,
50.4571,77,0.012987,79.2288,72.4154,3.4769,,
50.4713,56,0.0178571,79.2687,72.3982,3.47782,,
50.4855,65,0.0153846,79.31,72.3809,3.47873,,
50.4996,84,0.0119048,79.3526,72.3637,3.47964,,
50.5138,82,0.0121951,79.3967,72.3464,3.48055,,
50.528,69,0.0144928,79.4422,72.3292,3.48146,,
50.5421,67,0.0149254,79.4892,72.3119,3.48238,,
50.5563,77,0.012987,79.5378,72.2947,3.48329,,
50.5705,70,0.0142857,79.5879,72.2774,3.4842,,
50.5847,84,0.0119048,79.6397,72.2602,3.48511,,
50.5988,92,0.0108696,79.6931,72.2429,3.48602,,
50.613,78,0.0128205,79.7482,72.2256,3.48694,,
50.6272,79,0.0126582,79.8051,72.2084,3.48785,,
50.6413,69,0.0144928,79.8637,72.1911,3.48876,,
50.6555,82,0.0121951,79.9243,72.1738,3.48967,,
50.6697,74,0.0135135,79.9867,72.1565,3.49058,,
50.6838,64,0.015625,80.0511,72.1392,3.4915,,
50.698,75,0.0133333,80.1175,72.1219,3.49241,,
50.7122,92,0.0108696,80.186,72.1047,3.49332,,
50.7264,72,0.0138889,80.2567,72.0874,3.49423,,
50.7405,78,0.0128205,80.3295,72.0701,3.49514,,
50.7547,89,0.011236,80.4046,72.0528,3.49605,,
50.7689,78,0.0128205,80.482,72.0355,3.49696,,
50.783,80,0.0125,80.5619,72.0181,3.49788,,
50.7972,80,0.0125,80.6442,72.0008,3.49879,,
50.8114,81,0.0123457,80.7291,71.9835,3.4997,,
50.8255,78,0.0128205,80.8701,71.9662,3.50061,,
50.8397,76,0.0131579,80.9604,71.9489,3.50152,,
50.8539,81,0.0123457,81.0536,71.9316,3.50243,,
50.8681,75,0.0133333,81.1497,71.9142,3.50334,,
50.8822,94,0.0106383,81.2487,71.8969,3.50425,,
50.8964,90,0.0111111,81.3509,71.8796,3.50516,,
50.9106,105,0.00952381,81.4563,71.8622,3.50608,,
50.9247,79,0.0126582,81.565,71.8449,3.50699,,
50.9389,83,0.0120482,81.6771,71.8275,3.5079,,
50.9531,79,0.0126582,81.7928,71.8102,3.50881,,
50.9672,86,0.0116279,81.9121,71.7928,3.50972,,
50.9814,82,0.0121951,82.0353,71.7755,3.51063,,
50.9956,80,0.0125,82.1624,71.7581,3.51154,,
51.0098,86,0.0116279,82.3202,71.7408,3.51245,,
51.0239,81,0.0123457,82.4557,71.7234,3.51336,,
51.0381,96,0.0104167,82.5955,71.706,3.51427,,
51.0523,87,0.0114943,82.7399,71.6887,3.51518,,
51.0664,92,0.0108696,82.8889,71.6713,3.51609,,
51.0806,82,0.0121951,83.0429,71.6539,3.517,,
51.0948,87,0.0114943,83.202,71.6365,3.51791,,
51.109,90,0.0111111,83.3663,71.6192,3.51882,,
51.1231,96,0.0104167,83.5361,71.6018,3.51973,,
51.1373,85,0.0117647,83.7117,71.5844,3.52064,,
51.1515,82,0.0121951,83.8931,71.567,3.52155,,
51.1656,101,0.00990099,84.0808,71.5496,3.52246,,
51.1798,88,0.0113636,84.2748,71.5322,3.52337,,
51.194,71,0.0140845,84.4772,71.5148,3.52428,,
51.2081,76,0.0131579,84.685,71.4974,3.52519,,
51.2223,73,0.0136986,84.8999,71.48,3.5261,,
51.2365,88,0.0113636,85.1225,71.4626,3.52701,,
51.2507,86,0.0116279,85.353,71.4452,3.52792,,
51.2648,91,0.010989,85.5917,71.4277,3.52883,,
51.279,83,0.0120482,85.839,71.4103,3.52974,,
51.2932,104,0.00961538,86.0953,71.3929,3.53065,,
51.3073,75,0.0133333,86.361,71.3755,3.53156,,
51.3215,102,0.00980392,86.6366,71.358,3.53247,,
51.3357,110,0.00909091,86.9225,71.3406,3.53337,,
51.3498,94,0.0106383,87.2191,71.3232,3.53428,,
51.364,81,0.0123457,87.527,71.3057,3.53519,,
51.3782,86,0.0116279,87.8468,71.2883,3.5361,,
51.3924,82,0.0121951,88.1798,71.2708,3.53701,,
51.4065,110,0.00909091,88.525,71.2534,3.53792,,
51.4207,94,0.0106383,88.8839,71.2359,3.53883,,
51.4349,106,0.00943396,89.2571,71.2185,3.53974,,
51.449,96,0.0104167,89.6454,71.201,3.54065,,
51.4632,104,0.00961538,90.0496,71.1835,3.54155,,
51.4774,91,0.010989,90.4706,71.1661,3.54246,,
51.4915,96,0.0104167,90.9092,71.1486,3.54337,,
51.5057,86,0.0116279,91.3663,71.1311,3.54428,,
51.5199,108,0.00925926,91.843,71.1137,3.54519,,
51.5341,109,0.00917431,92.3405,71.0962,3.5461,,
51.5482,97,0.0103093,92.8597,71.0787,3.54701,,
51.5624,104,0.00961538,93.4021,71.0612,3.54791,,
51.5766,108,0.00925926,93.9689,71.0437,3.54882,,
51.5907,98,0.0102041,94.5616,71.0262,3.54973,,
51.6049,107,0.00934579,95.1818,71.0087,3.55064,,
